lat;lon;crs;tas_anom
-87.5;-140.5;b'';1.8746525
-87.5;-139.5;b'';1.8770889
-87.5;-138.5;b'';1.8802761
-87.5;-137.5;b'';1.8789062
-87.5;-136.5;b'';1.8838857
-87.5;-135.5;b'';1.884458
-87.5;-134.5;b'';1.8801305
-87.5;-133.5;b'';1.8826532
-87.5;-132.5;b'';1.8837329
-87.5;-131.5;b'';1.8856648
-87.5;-130.5;b'';1.8893082
-87.5;-129.5;b'';1.8920603
-87.5;-128.5;b'';1.8979905
-87.5;-127.5;b'';1.8980112
-87.5;-126.5;b'';1.8972483
-87.5;-125.5;b'';1.8973147
-87.5;-124.5;b'';1.9011983
-87.5;-123.5;b'';1.9038786
-87.5;-122.5;b'';1.9126755
-87.5;-121.5;b'';1.915134
-87.5;-120.5;b'';1.9158106
-87.5;-119.5;b'';1.9180661
-87.5;-118.5;b'';1.9263207
-87.5;-117.5;b'';1.9274126
-87.5;-116.5;b'';1.9317102
-87.5;-115.5;b'';1.9309273
-87.5;-114.5;b'';1.933907
-87.5;-113.5;b'';1.9358126
-87.5;-112.5;b'';1.9374075
-87.5;-111.5;b'';1.9391469
-87.5;-110.5;b'';1.9499924
-87.5;-109.5;b'';1.9516398
-87.5;-108.5;b'';1.9489291
-87.5;-107.5;b'';1.9521866
-87.5;-106.5;b'';1.9499099
-87.5;-105.5;b'';1.9529244
-87.5;-104.5;b'';1.9515926
-87.5;-103.5;b'';1.9527272
-87.5;-102.5;b'';1.9479563
-87.5;-101.5;b'';1.9498487
-87.5;-100.5;b'';1.9466683
-87.5;-99.5;b'';1.9438924
-87.5;-98.5;b'';1.9430138
-87.5;-97.5;b'';1.9450765
-87.5;-96.5;b'';1.9449826
-87.5;-95.5;b'';1.943218
-87.5;-94.5;b'';1.9457579
-87.5;-93.5;b'';1.9468389
-87.5;-92.5;b'';1.9448489
-87.5;-91.5;b'';1.9442401
-87.5;-90.5;b'';1.9448555
-87.5;-89.5;b'';1.9446274
-87.5;-88.5;b'';1.9444174
-87.5;-87.5;b'';1.9462249
-87.5;-86.5;b'';1.9466972
-87.5;-85.5;b'';1.9474012
-87.5;-84.5;b'';1.9474574
-87.5;-83.5;b'';1.9481156
-87.5;-82.5;b'';1.9501379
-87.5;-81.5;b'';1.9503375
-87.5;-80.5;b'';1.9509888
-87.5;-79.5;b'';1.9510359
-87.5;-78.5;b'';1.9516054
-87.5;-77.5;b'';1.9513516
-87.5;-76.5;b'';1.9554507
-87.5;-75.5;b'';1.9576004
-87.5;-74.5;b'';1.9617238
-87.5;-73.5;b'';1.9625944
-87.5;-72.5;b'';1.9665393
-87.5;-71.5;b'';1.9685209
-87.5;-70.5;b'';1.9725564
-87.5;-69.5;b'';1.9745227
-87.5;-68.5;b'';1.9760284
-87.5;-67.5;b'';1.9795303
-87.5;-66.5;b'';1.9808495
-87.5;-65.5;b'';1.983466
-87.5;-64.5;b'';1.9848526
-87.5;-63.5;b'';1.985637
-87.5;-62.5;b'';1.9868406
-87.5;-61.5;b'';1.9908887
-87.5;-60.5;b'';1.9933711
-87.5;-59.5;b'';1.9947855
-87.5;-58.5;b'';1.9963064
-87.5;-57.5;b'';1.9991554
-87.5;-56.5;b'';1.9999071
-87.5;-55.5;b'';2.0043223
-87.5;-54.5;b'';2.0090942
-87.5;-53.5;b'';2.0049937
-87.5;-52.5;b'';2.0082204
-87.5;-51.5;b'';2.0111332
-87.5;-50.5;b'';2.017955
-87.5;-49.5;b'';2.0207198
-87.5;-48.5;b'';2.0219107
-87.5;-47.5;b'';2.0219665
-87.5;-46.5;b'';2.0265224
-87.5;-45.5;b'';2.0319505
-87.5;-44.5;b'';2.030657
-87.5;-43.5;b'';2.0286462
-87.5;-42.5;b'';2.024152
-87.5;-41.5;b'';2.0255451
-87.5;-40.5;b'';2.0285213
-87.5;-39.5;b'';2.0290208
-87.5;-38.5;b'';2.0244777
-87.5;-37.5;b'';2.0254738
-87.5;-36.5;b'';2.023783
-87.5;-35.5;b'';2.0285413
-87.5;-34.5;b'';2.0299942
-87.5;-33.5;b'';2.0276487
-87.5;-32.5;b'';2.0266037
-87.5;-31.5;b'';2.0290737
-87.5;-30.5;b'';2.0341501
-87.5;-29.5;b'';2.0360467
-87.5;-28.5;b'';2.0367832
-87.5;-27.5;b'';2.0359623
-87.5;-26.5;b'';2.0377593
-87.5;-25.5;b'';2.0426452
-87.5;-24.5;b'';2.0452
-87.5;-23.5;b'';2.041814
-87.5;-22.5;b'';2.0431397
-87.5;-21.5;b'';2.0482361
-87.5;-20.5;b'';2.0494866
-87.5;-19.5;b'';2.048815
-87.5;-18.5;b'';2.0494337
-87.5;-17.5;b'';2.0512352
-87.5;-16.5;b'';2.0547273
-87.5;-15.5;b'';2.057079
-87.5;-14.5;b'';2.0587091
-87.5;-13.5;b'';2.05938
-87.5;-12.5;b'';2.06394
-87.5;-11.5;b'';2.0647216
-87.5;-10.5;b'';2.0681102
-87.5;-9.5;b'';2.0696006
-87.5;-8.5;b'';2.0699036
-87.5;-7.5;b'';2.0705118
-87.5;-6.5;b'';2.0685635
-87.5;-5.5;b'';2.070089
-87.5;-4.5;b'';2.0715575
-87.5;-3.5;b'';2.0719275
-87.5;-2.5;b'';2.0724373
-87.5;-1.5;b'';2.0761023
-87.5;-0.5;b'';2.076111
-87.5;0.5;b'';2.0759826
-87.5;1.5;b'';2.0761657
-87.5;2.5;b'';2.076272
-87.5;3.5;b'';2.0800142
-87.5;4.5;b'';2.080628
-87.5;5.5;b'';2.0817642
-87.5;6.5;b'';2.0817776
-87.5;7.5;b'';2.08638
-87.5;8.5;b'';2.0845876
-87.5;9.5;b'';2.0831466
-87.5;10.5;b'';2.083002
-87.5;11.5;b'';2.083496
-87.5;12.5;b'';2.0828521
-87.5;13.5;b'';2.0796585
-87.5;14.5;b'';2.0780222
-87.5;15.5;b'';2.0744967
-87.5;16.5;b'';2.0721943
-87.5;17.5;b'';2.0707667
-87.5;18.5;b'';2.0703008
-87.5;19.5;b'';2.0698502
-87.5;20.5;b'';2.0679245
-87.5;21.5;b'';2.0639184
-87.5;22.5;b'';2.0627363
-87.5;23.5;b'';2.056274
-87.5;24.5;b'';2.0575242
-87.5;25.5;b'';2.056541
-87.5;26.5;b'';2.056505
-87.5;27.5;b'';2.0571396
-87.5;28.5;b'';2.053408
-87.5;29.5;b'';2.0538507
-87.5;30.5;b'';2.0561101
-87.5;31.5;b'';2.0570066
-87.5;32.5;b'';2.0512562
-87.5;33.5;b'';2.0549066
-87.5;34.5;b'';2.0542583
-87.5;35.5;b'';2.0556264
-87.5;36.5;b'';2.0568945
-87.5;37.5;b'';2.0562773
-87.5;38.5;b'';2.0588756
-87.5;39.5;b'';2.056061
-87.5;40.5;b'';2.0539124
-87.5;41.5;b'';2.0524104
-87.5;42.5;b'';2.051866
-87.5;43.5;b'';2.0538914
-87.5;44.5;b'';2.0538774
-87.5;45.5;b'';2.0519943
-87.5;46.5;b'';2.0561807
-87.5;47.5;b'';2.057001
-87.5;48.5;b'';2.057567
-87.5;49.5;b'';2.054149
-87.5;50.5;b'';2.0563402
-87.5;51.5;b'';2.0628123
-87.5;52.5;b'';2.0587912
-87.5;53.5;b'';2.0626647
-87.5;54.5;b'';2.0646212
-87.5;55.5;b'';2.0690994
-87.5;56.5;b'';2.0723133
-87.5;57.5;b'';2.0700428
-87.5;58.5;b'';2.0695662
-87.5;59.5;b'';2.069248
-87.5;60.5;b'';2.071784
-87.5;61.5;b'';2.079849
-87.5;62.5;b'';2.0828989
-87.5;63.5;b'';2.081305
-87.5;64.5;b'';2.0823684
-87.5;65.5;b'';2.084251
-87.5;66.5;b'';2.086266
-87.5;67.5;b'';2.0881577
-87.5;68.5;b'';2.095761
-87.5;69.5;b'';2.1008475
-87.5;70.5;b'';2.1025565
-87.5;71.5;b'';2.1021318
-87.5;72.5;b'';2.107277
-87.5;73.5;b'';2.1102521
-87.5;74.5;b'';2.114806
-87.5;75.5;b'';2.118473
-87.5;76.5;b'';2.116543
-87.5;77.5;b'';2.114831
-87.5;78.5;b'';2.1230123
-87.5;79.5;b'';2.1250606
-87.5;80.5;b'';2.130021
-87.5;81.5;b'';2.135051
-87.5;82.5;b'';2.1446931
-87.5;83.5;b'';2.1474411
-87.5;84.5;b'';2.1460154
-87.5;85.5;b'';2.145971
-87.5;86.5;b'';2.1500857
-87.5;87.5;b'';2.154632
-87.5;88.5;b'';2.1570795
-87.5;89.5;b'';2.160001
-87.5;90.5;b'';2.162169
-87.5;91.5;b'';2.1668575
-87.5;92.5;b'';2.1684372
-87.5;93.5;b'';2.1720855
-87.5;94.5;b'';2.173482
-87.5;95.5;b'';2.1719096
-87.5;96.5;b'';2.1688395
-87.5;97.5;b'';2.1693048
-87.5;98.5;b'';2.1721766
-87.5;99.5;b'';2.1694105
-87.5;100.5;b'';2.1696131
-87.5;101.5;b'';2.1736777
-87.5;102.5;b'';2.179957
-87.5;103.5;b'';2.172857
-87.5;104.5;b'';2.1694028
-87.5;105.5;b'';2.1673224
-87.5;106.5;b'';2.172335
-87.5;107.5;b'';2.172609
-87.5;108.5;b'';2.17337
-87.5;109.5;b'';2.1641312
-87.5;110.5;b'';2.1633973
-87.5;111.5;b'';2.171326
-87.5;112.5;b'';2.1668892
-87.5;113.5;b'';2.1704397
-87.5;114.5;b'';2.1633282
-87.5;115.5;b'';2.1585739
-87.5;116.5;b'';2.1582391
-87.5;117.5;b'';2.1600785
-87.5;118.5;b'';2.1549432
-87.5;119.5;b'';2.1501005
-87.5;120.5;b'';2.1490667
-87.5;121.5;b'';2.1545506
-87.5;122.5;b'';2.145861
-87.5;123.5;b'';2.1392655
-87.5;124.5;b'';2.1387777
-87.5;125.5;b'';2.1365778
-87.5;126.5;b'';2.1383665
-87.5;127.5;b'';2.137935
-87.5;128.5;b'';2.130631
-87.5;129.5;b'';2.1258793
-87.5;130.5;b'';2.1210027
-87.5;131.5;b'';2.1169837
-87.5;132.5;b'';2.115101
-87.5;133.5;b'';2.109362
-87.5;134.5;b'';2.1031694
-87.5;135.5;b'';2.1023889
-87.5;136.5;b'';2.1006262
-87.5;137.5;b'';2.0898075
-87.5;138.5;b'';2.0853825
-87.5;139.5;b'';2.0802279
-87.5;140.5;b'';2.0756245
-87.5;141.5;b'';2.071215
-87.5;142.5;b'';2.0657227
-87.5;143.5;b'';2.05693
-87.5;144.5;b'';2.0517492
-87.5;145.5;b'';2.0447543
-87.5;146.5;b'';2.0357442
-87.5;147.5;b'';2.0314546
-87.5;148.5;b'';2.0243342
-87.5;149.5;b'';2.0116537
-87.5;150.5;b'';2.006942
-87.5;151.5;b'';1.9980001
-87.5;152.5;b'';1.9927927
-87.5;153.5;b'';1.9912827
-87.5;154.5;b'';1.9872221
-87.5;155.5;b'';1.9799733
-87.5;156.5;b'';1.9765562
-87.5;157.5;b'';1.9757354
-87.5;158.5;b'';1.9710999
-87.5;159.5;b'';1.9664571
-87.5;160.5;b'';1.963798
-87.5;161.5;b'';1.9617541
-87.5;162.5;b'';1.9552267
-87.5;163.5;b'';1.959285
-87.5;164.5;b'';1.9593295
-87.5;165.5;b'';1.9562607
-87.5;166.5;b'';1.9519137
-87.5;167.5;b'';1.9570203
-87.5;168.5;b'';1.9537847
-87.5;169.5;b'';1.953219
-87.5;170.5;b'';1.9498184
-87.5;171.5;b'';1.9453067
-87.5;172.5;b'';1.9418635
-87.5;173.5;b'';1.9399979
-87.5;174.5;b'';1.9387637
-87.5;175.5;b'';1.9407262
-87.5;176.5;b'';1.936953
-87.5;177.5;b'';1.9335583
-87.5;178.5;b'';1.9318794
-87.5;179.5;b'';1.9323248
-86.5;-179.5;b'';1.8105406
-86.5;-178.5;b'';1.7972165
-86.5;-177.5;b'';1.7924793
-86.5;-176.5;b'';1.7991902
-86.5;-175.5;b'';1.793977
-86.5;-174.5;b'';1.7916714
-86.5;-173.5;b'';1.7865487
-86.5;-172.5;b'';1.7893715
-86.5;-171.5;b'';1.7814522
-86.5;-170.5;b'';1.7762058
-86.5;-169.5;b'';1.772383
-86.5;-168.5;b'';1.7619399
-86.5;-167.5;b'';1.7571918
-86.5;-166.5;b'';1.7549015
-86.5;-165.5;b'';1.751331
-86.5;-164.5;b'';1.7485336
-86.5;-163.5;b'';1.745986
-86.5;-162.5;b'';1.735231
-86.5;-161.5;b'';1.7352986
-86.5;-160.5;b'';1.7249366
-86.5;-159.5;b'';1.725159
-86.5;-158.5;b'';1.7222335
-86.5;-157.5;b'';1.7241994
-86.5;-156.5;b'';1.7235768
-86.5;-155.5;b'';1.7250237
-86.5;-154.5;b'';1.728607
-86.5;-153.5;b'';1.7303777
-86.5;-152.5;b'';1.7334653
-86.5;-151.5;b'';1.73774
-86.5;-150.5;b'';1.7346647
-86.5;-149.5;b'';1.7332559
-86.5;-148.5;b'';1.7326902
-86.5;-147.5;b'';1.7313068
-86.5;-146.5;b'';1.736406
-86.5;-145.5;b'';1.739312
-86.5;-144.5;b'';1.7458639
-86.5;-143.5;b'';1.7484235
-86.5;-142.5;b'';1.7487959
-86.5;-141.5;b'';1.751634
-86.5;-140.5;b'';1.7532992
-86.5;-139.5;b'';1.7567343
-86.5;-138.5;b'';1.7628139
-86.5;-137.5;b'';1.7646617
-86.5;-136.5;b'';1.7633938
-86.5;-135.5;b'';1.7654723
-86.5;-134.5;b'';1.7617041
-86.5;-133.5;b'';1.7641137
-86.5;-132.5;b'';1.7647066
-86.5;-131.5;b'';1.7667694
-86.5;-130.5;b'';1.7732663
-86.5;-129.5;b'';1.7771045
-86.5;-128.5;b'';1.778047
-86.5;-127.5;b'';1.7817163
-86.5;-126.5;b'';1.7858032
-86.5;-125.5;b'';1.7877866
-86.5;-124.5;b'';1.7906735
-86.5;-123.5;b'';1.7949674
-86.5;-122.5;b'';1.8083173
-86.5;-121.5;b'';1.8139173
-86.5;-120.5;b'';1.8213187
-86.5;-119.5;b'';1.8255062
-86.5;-118.5;b'';1.8411129
-86.5;-117.5;b'';1.8450754
-86.5;-116.5;b'';1.8578252
-86.5;-115.5;b'';1.8622246
-86.5;-114.5;b'';1.8621864
-86.5;-113.5;b'';1.867355
-86.5;-112.5;b'';1.8702813
-86.5;-111.5;b'';1.8753392
-86.5;-110.5;b'';1.8833174
-86.5;-109.5;b'';1.8910031
-86.5;-108.5;b'';1.8937719
-86.5;-107.5;b'';1.8990539
-86.5;-106.5;b'';1.9035344
-86.5;-105.5;b'';1.9105777
-86.5;-104.5;b'';1.9139699
-86.5;-103.5;b'';1.9138211
-86.5;-102.5;b'';1.9084913
-86.5;-101.5;b'';1.9106168
-86.5;-100.5;b'';1.9065244
-86.5;-99.5;b'';1.9065516
-86.5;-98.5;b'';1.9088804
-86.5;-97.5;b'';1.9084444
-86.5;-96.5;b'';1.9081627
-86.5;-95.5;b'';1.9076304
-86.5;-94.5;b'';1.9053291
-86.5;-93.5;b'';1.9046402
-86.5;-92.5;b'';1.903521
-86.5;-91.5;b'';1.9032755
-86.5;-90.5;b'';1.9020956
-86.5;-89.5;b'';1.9039683
-86.5;-88.5;b'';1.9054965
-86.5;-87.5;b'';1.904836
-86.5;-86.5;b'';1.9025033
-86.5;-85.5;b'';1.9012655
-86.5;-84.5;b'';1.9010198
-86.5;-83.5;b'';1.9024544
-86.5;-82.5;b'';1.9031639
-86.5;-81.5;b'';1.9041097
-86.5;-80.5;b'';1.9059881
-86.5;-79.5;b'';1.9095688
-86.5;-78.5;b'';1.9122467
-86.5;-77.5;b'';1.9132739
-86.5;-76.5;b'';1.9140935
-86.5;-75.5;b'';1.9086746
-86.5;-74.5;b'';1.9112737
-86.5;-73.5;b'';1.9090953
-86.5;-72.5;b'';1.9097526
-86.5;-71.5;b'';1.9094373
-86.5;-70.5;b'';1.9104704
-86.5;-69.5;b'';1.9122602
-86.5;-68.5;b'';1.9155017
-86.5;-67.5;b'';1.9178171
-86.5;-66.5;b'';1.9186854
-86.5;-65.5;b'';1.9203801
-86.5;-64.5;b'';1.9282267
-86.5;-63.5;b'';1.932662
-86.5;-62.5;b'';1.9396602
-86.5;-61.5;b'';1.9432368
-86.5;-60.5;b'';1.9479024
-86.5;-59.5;b'';1.9513059
-86.5;-58.5;b'';1.947714
-86.5;-57.5;b'';1.9502597
-86.5;-56.5;b'';1.9513043
-86.5;-55.5;b'';1.953804
-86.5;-54.5;b'';1.9554809
-86.5;-53.5;b'';1.9594607
-86.5;-52.5;b'';1.9609967
-86.5;-51.5;b'';1.9634049
-86.5;-50.5;b'';1.9691858
-86.5;-49.5;b'';1.9692199
-86.5;-48.5;b'';1.9786601
-86.5;-47.5;b'';1.9802394
-86.5;-46.5;b'';1.9753954
-86.5;-45.5;b'';1.9751978
-86.5;-44.5;b'';1.9753728
-86.5;-43.5;b'';1.9782135
-86.5;-42.5;b'';1.9807714
-86.5;-41.5;b'';1.9819432
-86.5;-40.5;b'';1.981733
-86.5;-39.5;b'';1.9823443
-86.5;-38.5;b'';1.9861432
-86.5;-37.5;b'';1.9871732
-86.5;-36.5;b'';1.9878774
-86.5;-35.5;b'';1.9882052
-86.5;-34.5;b'';1.9926583
-86.5;-33.5;b'';1.9949247
-86.5;-32.5;b'';1.9975739
-86.5;-31.5;b'';1.9998202
-86.5;-30.5;b'';1.9983633
-86.5;-29.5;b'';2.0004902
-86.5;-28.5;b'';2.004456
-86.5;-27.5;b'';2.006406
-86.5;-26.5;b'';2.0074835
-86.5;-25.5;b'';2.0062616
-86.5;-24.5;b'';2.0120268
-86.5;-23.5;b'';2.016856
-86.5;-22.5;b'';2.0247147
-86.5;-21.5;b'';2.0305424
-86.5;-20.5;b'';2.0331895
-86.5;-19.5;b'';2.0352652
-86.5;-18.5;b'';2.0397964
-86.5;-17.5;b'';2.043212
-86.5;-16.5;b'';2.0396295
-86.5;-15.5;b'';2.0421486
-86.5;-14.5;b'';2.0453358
-86.5;-13.5;b'';2.0507092
-86.5;-12.5;b'';2.0571501
-86.5;-11.5;b'';2.0608737
-86.5;-10.5;b'';2.0646408
-86.5;-9.5;b'';2.067815
-86.5;-8.5;b'';2.070935
-86.5;-7.5;b'';2.0736258
-86.5;-6.5;b'';2.077037
-86.5;-5.5;b'';2.0812428
-86.5;-4.5;b'';2.0842383
-86.5;-3.5;b'';2.0864625
-86.5;-2.5;b'';2.0859218
-86.5;-1.5;b'';2.0907738
-86.5;-0.5;b'';2.088404
-86.5;0.5;b'';2.0885036
-86.5;1.5;b'';2.0892186
-86.5;2.5;b'';2.0944867
-86.5;3.5;b'';2.0920436
-86.5;4.5;b'';2.0937464
-86.5;5.5;b'';2.0978146
-86.5;6.5;b'';2.0966485
-86.5;7.5;b'';2.0986018
-86.5;8.5;b'';2.0970495
-86.5;9.5;b'';2.096953
-86.5;10.5;b'';2.0946572
-86.5;11.5;b'';2.094955
-86.5;12.5;b'';2.0964065
-86.5;13.5;b'';2.093942
-86.5;14.5;b'';2.089087
-86.5;15.5;b'';2.0863934
-86.5;16.5;b'';2.0827258
-86.5;17.5;b'';2.0726259
-86.5;18.5;b'';2.0723054
-86.5;19.5;b'';2.069126
-86.5;20.5;b'';2.0654202
-86.5;21.5;b'';2.0626876
-86.5;22.5;b'';2.0568016
-86.5;23.5;b'';2.0517323
-86.5;24.5;b'';2.0492775
-86.5;25.5;b'';2.0451283
-86.5;26.5;b'';2.0426817
-86.5;27.5;b'';2.0407944
-86.5;28.5;b'';2.0379887
-86.5;29.5;b'';2.0296533
-86.5;30.5;b'';2.0297792
-86.5;31.5;b'';2.0321705
-86.5;32.5;b'';2.0291977
-86.5;33.5;b'';2.0271664
-86.5;34.5;b'';2.0275702
-86.5;35.5;b'';2.0273836
-86.5;36.5;b'';2.0267746
-86.5;37.5;b'';2.023889
-86.5;38.5;b'';2.0214624
-86.5;39.5;b'';2.0180943
-86.5;40.5;b'';2.020757
-86.5;41.5;b'';2.019878
-86.5;42.5;b'';2.0215917
-86.5;43.5;b'';2.024061
-86.5;44.5;b'';2.024638
-86.5;45.5;b'';2.0193014
-86.5;46.5;b'';2.0201921
-86.5;47.5;b'';2.0198994
-86.5;48.5;b'';2.0247705
-86.5;49.5;b'';2.0266266
-86.5;50.5;b'';2.029654
-86.5;51.5;b'';2.0310242
-86.5;52.5;b'';2.0334916
-86.5;53.5;b'';2.0231876
-86.5;54.5;b'';2.0257864
-86.5;55.5;b'';2.0382557
-86.5;56.5;b'';2.0379295
-86.5;57.5;b'';2.0336676
-86.5;58.5;b'';2.036791
-86.5;59.5;b'';2.043505
-86.5;60.5;b'';2.0449457
-86.5;61.5;b'';2.0469089
-86.5;62.5;b'';2.0482473
-86.5;63.5;b'';2.0460103
-86.5;64.5;b'';2.0453815
-86.5;65.5;b'';2.0327756
-86.5;66.5;b'';2.034779
-86.5;67.5;b'';2.0350125
-86.5;68.5;b'';2.0399072
-86.5;69.5;b'';2.047072
-86.5;70.5;b'';2.0472968
-86.5;71.5;b'';2.0508687
-86.5;72.5;b'';2.0538208
-86.5;73.5;b'';2.057847
-86.5;74.5;b'';2.060486
-86.5;75.5;b'';2.0653534
-86.5;76.5;b'';2.0703292
-86.5;77.5;b'';2.077653
-86.5;78.5;b'';2.079159
-86.5;79.5;b'';2.0872097
-86.5;80.5;b'';2.0919006
-86.5;81.5;b'';2.0977643
-86.5;82.5;b'';2.101545
-86.5;83.5;b'';2.1029868
-86.5;84.5;b'';2.1057775
-86.5;85.5;b'';2.1140513
-86.5;86.5;b'';2.1213033
-86.5;87.5;b'';2.1209729
-86.5;88.5;b'';2.123621
-86.5;89.5;b'';2.120222
-86.5;90.5;b'';2.123121
-86.5;91.5;b'';2.1298308
-86.5;92.5;b'';2.1336002
-86.5;93.5;b'';2.1446571
-86.5;94.5;b'';2.14757
-86.5;95.5;b'';2.1542954
-86.5;96.5;b'';2.1568568
-86.5;97.5;b'';2.1622279
-86.5;98.5;b'';2.1660492
-86.5;99.5;b'';2.1678376
-86.5;100.5;b'';2.169346
-86.5;101.5;b'';2.1750104
-86.5;102.5;b'';2.1782842
-86.5;103.5;b'';2.1831055
-86.5;104.5;b'';2.1829667
-86.5;105.5;b'';2.1857548
-86.5;106.5;b'';2.189127
-86.5;107.5;b'';2.1897933
-86.5;108.5;b'';2.1903996
-86.5;109.5;b'';2.189582
-86.5;110.5;b'';2.1892905
-86.5;111.5;b'';2.1924937
-86.5;112.5;b'';2.1913126
-86.5;113.5;b'';2.1882832
-86.5;114.5;b'';2.1834397
-86.5;115.5;b'';2.1788585
-86.5;116.5;b'';2.1764746
-86.5;117.5;b'';2.1710413
-86.5;118.5;b'';2.166445
-86.5;119.5;b'';2.1628652
-86.5;120.5;b'';2.1611023
-86.5;121.5;b'';2.1576142
-86.5;122.5;b'';2.14544
-86.5;123.5;b'';2.1410577
-86.5;124.5;b'';2.1365223
-86.5;125.5;b'';2.1284735
-86.5;126.5;b'';2.1257634
-86.5;127.5;b'';2.1182108
-86.5;128.5;b'';2.107013
-86.5;129.5;b'';2.0987144
-86.5;130.5;b'';2.0953364
-86.5;131.5;b'';2.0941975
-86.5;132.5;b'';2.0888178
-86.5;133.5;b'';2.0759525
-86.5;134.5;b'';2.0700262
-86.5;135.5;b'';2.070362
-86.5;136.5;b'';2.0619774
-86.5;137.5;b'';2.0564244
-86.5;138.5;b'';2.05169
-86.5;139.5;b'';2.0456257
-86.5;140.5;b'';2.0388386
-86.5;141.5;b'';2.028679
-86.5;142.5;b'';2.0256412
-86.5;143.5;b'';2.0223286
-86.5;144.5;b'';2.0177052
-86.5;145.5;b'';2.0128353
-86.5;146.5;b'';2.005785
-86.5;147.5;b'';2.0016153
-86.5;148.5;b'';1.993426
-86.5;149.5;b'';1.9818434
-86.5;150.5;b'';1.9776136
-86.5;151.5;b'';1.969459
-86.5;152.5;b'';1.964618
-86.5;153.5;b'';1.9596728
-86.5;154.5;b'';1.9534001
-86.5;155.5;b'';1.9398606
-86.5;156.5;b'';1.9310338
-86.5;157.5;b'';1.9334328
-86.5;158.5;b'';1.9259157
-86.5;159.5;b'';1.9110367
-86.5;160.5;b'';1.9044907
-86.5;161.5;b'';1.897526
-86.5;162.5;b'';1.8893949
-86.5;163.5;b'';1.8854952
-86.5;164.5;b'';1.8781338
-86.5;165.5;b'';1.8718501
-86.5;166.5;b'';1.864849
-86.5;167.5;b'';1.8629258
-86.5;168.5;b'';1.8542181
-86.5;169.5;b'';1.8443581
-86.5;170.5;b'';1.8383955
-86.5;171.5;b'';1.8374133
-86.5;172.5;b'';1.832935
-86.5;173.5;b'';1.8373766
-86.5;174.5;b'';1.8335937
-86.5;175.5;b'';1.8343639
-86.5;176.5;b'';1.8273001
-86.5;177.5;b'';1.8284084
-86.5;178.5;b'';1.82392
-86.5;179.5;b'';1.8141801
-85.5;-179.5;b'';1.6948824
-85.5;-178.5;b'';1.6895002
-85.5;-177.5;b'';1.6837738
-85.5;-176.5;b'';1.6854085
-85.5;-175.5;b'';1.6815448
-85.5;-174.5;b'';1.6801804
-85.5;-173.5;b'';1.6781904
-85.5;-172.5;b'';1.6762533
-85.5;-171.5;b'';1.6723613
-85.5;-170.5;b'';1.6727883
-85.5;-169.5;b'';1.6705809
-85.5;-168.5;b'';1.661077
-85.5;-167.5;b'';1.6599418
-85.5;-166.5;b'';1.6596011
-85.5;-165.5;b'';1.6608934
-85.5;-164.5;b'';1.6708572
-85.5;-163.5;b'';1.672011
-85.5;-162.5;b'';1.6682485
-85.5;-161.5;b'';1.672537
-85.5;-160.5;b'';1.6771593
-85.5;-159.5;b'';1.680878
-85.5;-158.5;b'';1.6791077
-85.5;-157.5;b'';1.6882515
-85.5;-156.5;b'';1.6935036
-85.5;-155.5;b'';1.6974416
-85.5;-154.5;b'';1.700157
-85.5;-153.5;b'';1.7097335
-85.5;-152.5;b'';1.7110679
-85.5;-151.5;b'';1.7114367
-85.5;-150.5;b'';1.7031505
-85.5;-149.5;b'';1.6981401
-85.5;-148.5;b'';1.6975594
-85.5;-147.5;b'';1.6943463
-85.5;-146.5;b'';1.6936859
-85.5;-145.5;b'';1.6893287
-85.5;-144.5;b'';1.6982157
-85.5;-143.5;b'';1.6992798
-85.5;-142.5;b'';1.6973083
-85.5;-141.5;b'';1.6954242
-85.5;-140.5;b'';1.69335
-85.5;-139.5;b'';1.6949134
-85.5;-138.5;b'';1.701551
-85.5;-137.5;b'';1.6996825
-85.5;-136.5;b'';1.6969144
-85.5;-135.5;b'';1.6960301
-85.5;-134.5;b'';1.6927686
-85.5;-133.5;b'';1.6925852
-85.5;-132.5;b'';1.6963602
-85.5;-131.5;b'';1.695864
-85.5;-130.5;b'';1.6935571
-85.5;-129.5;b'';1.6938486
-85.5;-128.5;b'';1.6954077
-85.5;-127.5;b'';1.6987383
-85.5;-126.5;b'';1.6990397
-85.5;-125.5;b'';1.7005743
-85.5;-124.5;b'';1.7015513
-85.5;-123.5;b'';1.7056943
-85.5;-122.5;b'';1.715406
-85.5;-121.5;b'';1.7224045
-85.5;-120.5;b'';1.7284046
-85.5;-119.5;b'';1.7335202
-85.5;-118.5;b'';1.7444179
-85.5;-117.5;b'';1.7503262
-85.5;-116.5;b'';1.7577664
-85.5;-115.5;b'';1.7673618
-85.5;-114.5;b'';1.7731298
-85.5;-113.5;b'';1.7817858
-85.5;-112.5;b'';1.7872466
-85.5;-111.5;b'';1.7947594
-85.5;-110.5;b'';1.8083545
-85.5;-109.5;b'';1.8160291
-85.5;-108.5;b'';1.8252643
-85.5;-107.5;b'';1.8347166
-85.5;-106.5;b'';1.8402067
-85.5;-105.5;b'';1.8518063
-85.5;-104.5;b'';1.8575032
-85.5;-103.5;b'';1.862389
-85.5;-102.5;b'';1.864424
-85.5;-101.5;b'';1.8697989
-85.5;-100.5;b'';1.8754143
-85.5;-99.5;b'';1.8796419
